"case_number","case_total","case_m","case_f","case_gambling","case_hard","case_drugs"
"07009152CF10A",2,0,0,0,0,0
"07009164CF10A",10,2,2,0,0,2
"07009168CF10A",19,9,9,0,1,11
"07009195CF10A",19,8,5,0,0,4
"07009205CF10A",0,0,0,0,0,0
"07009215CF10A",49,19,24,0,8,13
"07009236CF10A",3,1,1,0,1,0
"07009249CF10A",1,1,0,0,0,0
"07009253CF10A",0,0,0,0,0,0
"07009286CF10A",2,0,1,0,0,0
"07009317CF10A",2,1,1,0,0,2
"07009334CF10A",11,5,2,0,0,2
"07009361MM10A",10,5,5,0,0,6
"07009371TC40A",0,0,0,0,0,0
"07009410CF10A",8,2,5,0,3,0
"07009442MM10A",2,1,0,0,0,0
"07009445MM10A",1,0,0,0,0,0
"07009458CF10A",3,0,0,0,0,0
"07009497MO10A",0,0,0,0,0,0
"07009534CF10A",35,15,18,0,0,16
"07009569CF10A",15,11,0,0,0,0
"07009591CF10A",7,4,1,0,1,0
"07009593CF10A",30,12,8,0,0,6
"07009628MM10A",35,12,16,0,5,2
"07009630MM10A",11,3,6,0,0,6
"07009638MM10A",9,2,2,0,0,0
"07009698MM10A",0,0,0,0,0,0
"07009712CF10A",4,3,0,0,0,0
"07009720CF10A",28,4,11,0,6,3
"07009722CF10A",10,4,3,0,1,2
"07009735CF10A",25,14,6,0,3,3
"07009736CF10A",16,8,2,0,1,3
"07009801MM10A",0,0,0,0,0,0
"07009827CF10A",0,0,0,0,0,0
"07009843CF10A",2,1,0,0,0,0
"07009871MM10A",48,18,24,0,8,13
"07009881TC10A",2,1,0,0,0,1
"07009915CF10A",31,8,22,0,3,8
"07009940TC30A",3,0,0,0,0,0
"07009946TC30A",0,0,0,0,0,0
"07009948TC30A",8,0,3,0,1,0
"07009987MM10A",1,0,0,0,0,0
"07010000CF10A",19,8,6,0,0,4
"07010020CF10A",4,1,3,0,0,4
"07010033MM10A",6,3,0,0,0,0
"07010046CF10A",6,2,2,0,0,0
"07010087CF10B",6,2,2,0,1,0
"07010088CF10A",6,2,2,0,1,0
"07010097MM10A",19,8,11,0,2,9
"07010100CF10A",5,2,3,0,0,5
"07010117CF10A",17,1,16,0,1,10
"07010139MM10A",18,9,2,0,0,2
"07010146TC10A",16,6,4,0,0,0
"07010168MM10A",1,0,1,0,0,1
"07010170TC10A",0,0,0,0,0,0
"07010171CF10A",24,9,15,0,1,9
"07010207CF10A",16,7,3,0,0,5
"07010208MO10A",20,9,5,0,1,4
"07010213CF10A",16,7,8,0,6,2
"07010269CF10A",14,6,3,0,1,1
"07010293CF10A",38,11,22,0,0,16
"07010296CF10A",1,1,0,0,0,0
"07010299CF10A",4,1,3,0,2,0
"07010304TC10A",34,10,11,0,5,3
"07010338CF10A",23,9,5,0,1,2
"07010356CF10A",8,2,5,0,1,3
"07010401CF10C",0,0,0,0,0,0
"07010403CF10A",0,0,0,0,0,0
"07010404CF10A",4,2,2,0,1,3
"07010407CF10A",16,1,13,0,1,2
"07010413CF10A",36,10,15,0,5,0
"07010443CF10A",5,2,1,0,0,0
"07010446CF10A",19,6,3,0,1,0
"07010452CF10A",1,0,1,0,0,1
"07010465CF10A",0,0,0,0,0,0
"07010474MM10A",39,15,16,0,5,3
"07010476MM10A",11,4,4,0,0,4
"07010523TC10A",7,4,0,0,0,0
"07010562CF10A",31,13,4,0,2,3
"07010582CF10A",7,2,3,0,1,1
"07010600CF10A",1,0,0,0,0,0
"07010621TC10A",14,9,0,0,0,0
"07010629CF10A",12,8,4,0,1,7
"07010632CF10A",2,2,0,0,0,0
"07010645MO10A",8,3,0,0,0,0
"07010652CF10A",15,6,9,0,3,0
"07010678TC10A",12,3,7,0,2,2
"07010683CF10A",7,4,3,0,0,2
"07010699CF10A",26,10,2,0,0,3
"07010702CF10A",1,0,1,0,1,0
"07010772CF10B",7,4,1,0,0,2
"07010773CF10A",7,4,1,0,0,2
"07010807TC10A",0,0,0,0,0,0
"07010810CF10A",22,5,17,0,3,10
"07010823CF10A",5,2,0,0,0,0
"07010837CF10A",12,5,4,0,0,4
"07010849CF10A",14,3,11,0,6,2
"07010851MO10A",2,2,0,0,0,0
"07010852MM10A",4,2,2,0,0,3
"07010885CF10A",13,7,5,0,1,1
"07010900CF10A",15,6,8,0,1,5
"07010903CF10A",7,4,0,0,0,2
"07010905CF10A",20,10,2,0,1,0
"07010969CF10A",2,1,1,0,0,2
"07010984CF10A",22,10,9,0,1,7
"07011003MM10A",0,0,0,0,0,0
"07011027MM10A",12,6,6,0,0,7
"07011056CF10A",2,1,1,0,0,0
"07011060MM10A",22,9,4,0,1,1
"07011078CF10A",12,4,5,0,2,1
"07011114CF10A",0,0,0,0,0,0
"07011154CF10A",2,0,2,0,0,0
"07011156CF10A",5,4,1,0,0,0
"07011159MM10A",1,0,0,0,0,0
"07011249CF10A",14,7,3,0,0,0
"07011258MM10A",16,10,0,0,0,0
"07011261CF10A",0,0,0,0,0,0
"07011263MM10A",5,3,1,0,0,0
"07011355CF10A",17,10,1,0,1,1
"07011437TC10A",23,13,7,0,0,7
"07011449CF10A",36,20,15,0,1,26
"07011454MM10A",2,1,1,0,0,0
"07011486CF10A",3,2,0,0,0,0
"07011515CF10A",40,22,11,0,2,6
"07011566CF10A",17,5,2,0,0,6
"07011567CF10A",6,1,5,0,0,3
"07011575CF10A",0,0,0,0,0,0
"07011658CF10A",3,2,1,0,0,1
"07011679TC10A",2,1,0,0,0,0
"07011742MM10A",4,1,0,0,0,0
"07011751CF10A",37,16,19,0,0,18
"07011756MM10A",11,5,2,0,0,0
"07011763CF10A",9,1,6,0,2,3
"07011780CF10A",0,0,0,0,0,0
"07011859MO10A",6,3,1,0,1,0
"07011860MO10A",2,1,1,0,0,1
"07011897CF10A",21,6,10,0,1,13
"07011939MM10A",5,2,3,0,0,0
"07011941CF10A",11,4,1,0,0,0
"07011942CF10A",20,6,5,0,0,6
"07011943MM10A",3,3,0,0,0,0
"07012052CF10A",4,1,2,0,0,1
"07012062MM10A",0,0,0,0,0,0
"07012075MM10A",5,0,2,0,2,0
"07012078CF10A",4,1,2,0,0,2
"07012103CF10A",2,1,0,0,0,0
"07012120TC10A",11,7,2,0,1,2
"07012130TC10A",15,5,9,0,0,3
"07012170CF10A",23,7,7,0,0,6
"07012227MM10A",11,2,3,0,1,1
"07012238CF10A",8,4,4,0,0,5
"07012276TC10A",30,10,9,0,0,5
"07012281CF10A",21,4,13,0,3,3
"07012292MM10A",4,1,0,0,0,0
"07012300TC10A",0,0,0,0,0,0
"07012325TC10A",0,0,0,0,0,0
"07012331MM10A",0,0,0,0,0,0
"07012348CF10B",7,3,1,0,0,2
"07012349CF10A",7,3,1,0,0,2
"07012353CF10A",6,1,0,0,0,0
"07012355CF10A",1,0,0,0,0,0
"07012379CF10A",48,18,3,0,2,3
"07012382CF10A",5,2,3,0,0,5
"07012389CF10A",22,8,12,0,2,8
"07012400CF10A",0,0,0,0,0,0
"07012412CF10A",1,0,0,0,0,0
"07012413CF10A",0,0,0,0,0,0
"07012430MO10A",17,6,6,0,0,2
"07012433MO10A",3,3,0,0,0,0
"07012436MO10A",4,3,1,0,0,3
"07012465MO10A",1,1,0,0,0,0
"07012493MM10A",24,6,12,0,0,3
"07012520CF10A",0,0,0,0,0,0
"07012566CF10A",0,0,0,0,0,0
"07012583CF10A",17,6,6,0,0,3
"07012599CF10A",0,0,0,0,0,0
"07012613CF10A",14,10,2,0,0,4
"07012625CF10A",11,3,8,0,2,4
"07012648CF10A",6,4,1,0,0,2
"07012649CF10A",3,0,0,0,0,0
"07012660TC10A",12,6,1,0,0,0
"07012688CF10A",11,3,5,0,2,0
"07012743MO10A",2,2,0,0,0,1
"07012764MM10A",2,0,0,0,0,0
"07012769CF10A",2,0,1,0,0,1
"07012775CF10A",0,0,0,0,0,0
"07012781CF10B",9,5,3,0,2,2
"07012782CF10A",9,5,3,0,2,2
"07012800CF10A",0,0,0,0,0,0
"07012806CF10A",0,0,0,0,0,0
"07012808CF10A",22,4,18,0,3,8
"07012823CF10A",2,0,2,0,0,1
"07012859CF10A",17,6,11,0,3,0
"07012877CF10A",4,2,2,0,0,1
"07012884CF10A",33,7,17,0,4,6
"07012937CF10A",2,1,0,0,0,0
"07012942MM10A",15,6,4,0,1,1
"07012945MM10A",2,0,0,0,0,0
"07012949MM10A",0,0,0,0,0,0
"07012955MM10A",0,0,0,0,0,0
"07012961CF10A",4,4,0,0,0,0
"07012979TC10A",2,1,1,0,1,0
"07012984MM10A",15,4,7,0,3,4
"07013001MM10A",1,0,0,0,0,0
"07013017CF10A",5,1,4,0,0,3
"07013022CF10A",14,8,2,0,1,2
"07013027CF10A",17,9,3,0,1,1
"07013032CF10A",12,1,0,0,0,0
"07013036CF10A",3,0,0,0,0,0
"07013040MM10A",0,0,0,0,0,0
"07013051CF10A",7,3,3,0,1,1
"07013063MM10A",5,1,0,0,0,0
"07013095CF10A",25,10,5,0,2,1
"07013114CF10A",22,7,10,0,0,5
"07013133TC10A",3,2,0,0,0,0
"07013143MM10A",1,0,0,0,0,0
"07013148CF10A",19,11,2,0,1,1
"07013189TC10A",28,11,5,0,2,1
"07013218TC10A",24,12,8,0,1,7
"07013219CF10A",3,1,0,0,0,0
"07013237MO10A",9,3,6,0,3,0
"07013239TC20A",10,2,6,0,0,8
"07013244CF10A",4,2,0,0,0,0
"07013245MM10A",3,0,3,0,0,0
"07013261MM10A",15,8,1,0,1,0
"07013275TC10A",11,8,1,0,0,2
"07013278TC10A",3,1,2,0,0,0
"07013286MO10A",1,1,0,0,0,0
"07013296CF10A",57,24,6,0,1,4
"07013313TC10A",8,5,3,0,3,0
"07013319CF10A",15,6,9,0,0,12
"07013322CF10A",27,9,13,0,0,15
"07013329MM10A",9,6,0,0,0,0
"07013334MM10A",4,1,0,0,0,0
"07013338CF10A",20,6,7,0,2,3
"07013349CF10A",0,0,0,0,0,0
"07013401MM10A",0,0,0,0,0,0
"07013493CF10A",4,3,0,0,0,1
"07013540CF10A",25,13,9,0,2,7
"07013573CF10A",13,3,4,0,2,1
"07013586MM10A",19,8,5,0,0,4
"07013600CF10A",33,13,10,0,0,9
"07013610CF10A",7,0,7,0,2,0
"07013629MM10A",1,1,0,0,0,0
"07013657CF10A",1,0,0,0,0,0
"07013664CF10A",15,4,5,0,1,2
"07013665MM10A",4,2,2,0,0,2
"07013682TC20A",0,0,0,0,0,0
"07013695CF10A",0,0,0,0,0,0
"07013723MM10A",4,0,0,0,0,0
"07013731MM10A",2,2,0,0,0,1
"07013737MM10A",7,2,4,0,0,3
"07013741MM10A",0,0,0,0,0,0
"07013750CF10A",7,5,1,0,0,1
"07013757CF10A",18,5,7,0,3,1
"07013762TC10A",0,0,0,0,0,0
"07013779TC10A",16,6,6,0,1,0
"07013802CF10A",6,1,1,0,0,2
"07013805TC10A",10,3,4,0,2,0
"07013808CF10A",6,1,2,0,0,2
"07013821MO10A",31,10,16,0,1,13
"07013831CF10B",21,10,3,0,1,1
"07013832CF10A",21,10,3,0,1,1
"07013843CF10A",24,5,4,0,0,4
"07013847CF10A",5,1,4,0,1,0
"07013871CF10A",0,0,0,0,0,0
"07013880CF10A",16,4,12,0,7,2
"07013905CF10A",5,2,0,0,0,0
"07013910CF10A",8,3,4,0,1,3
"07013927MM10A",34,9,6,0,2,2
"07013974CF10A",6,1,0,0,0,0
"07014034CF10A",5,4,1,0,0,1
"07014046CF10A",10,5,4,0,0,1
"07014096MM10A",31,17,10,0,2,9
"07014115CF10A",23,6,17,0,3,2
"07014142CF10A",8,2,5,0,2,2
"07014144CF10A",8,0,4,0,1,0
"07014156CF10A",8,4,2,0,1,1
"07014192CF10A",2,0,2,0,2,0
"07014250MO10A",3,2,1,0,1,0
"07014258CF10A",0,0,0,0,0,0
"07014323CF10A",8,4,1,0,1,0
"07014341MO10A",4,4,0,0,0,0
"07014367CF10A",19,5,1,0,0,2
"07014379CF10A",7,4,2,0,1,2
"07014399CF10A",8,5,0,0,0,0
"07014455CF10A",28,7,21,0,2,5
"07014482CF10A",0,0,0,0,0,0
"07014484CF10A",34,16,5,0,2,2
"07014490MM10A",3,2,0,0,0,0
"07014491MM10B",1,0,0,0,0,0
"07014513MM10A",31,15,13,0,1,5
"07014516CF10A",19,6,13,0,3,2
"07014523CF10A",7,2,1,0,0,2
"07014527MM10A",1,1,0,0,0,0
"07014551CF10A",6,2,3,0,1,2
"07014568CF10A",7,1,5,0,2,2
"07014586TC20A",4,2,0,0,0,0
"07014597CF10B",4,3,0,0,0,0
"07014598CF10A",4,3,0,0,0,0
"07014601TC30A",2,0,0,0,0,0
"07014613MM10A",12,8,2,0,0,4
"07014632CF10A",2,1,1,0,0,2
"07014647CF10A",32,12,13,0,3,5
"07014658TC30A",0,0,0,0,0,0
"07014670CF10A",7,2,5,0,1,0
"07014679CF10A",1,0,0,0,0,0
"07014714MM10A",0,0,0,0,0,0
"07014720CF10A",12,5,1,0,0,2
"07014749CF10A",15,6,8,0,4,3
"07014750CF10A",33,17,13,0,1,6
"07014752CF10A",5,3,0,0,0,1
"07014780CF10A",2,1,1,0,1,1
"07014790CF10A",5,2,2,0,0,1
"07014791CF10A",21,14,3,0,0,0
"07014795MM10A",58,23,11,0,0,10
"07014826CF10A",9,5,2,0,0,0
"07014830MM10A",25,7,15,0,2,1
"07014864MM10A",0,0,0,0,0,0
"07014919CF10A",12,5,4,0,0,3
"07014976CF10A",14,2,11,0,1,0
"07015020CF10A",27,13,8,0,1,7
"07015021CF10A",5,1,4,0,1,2
"07015066TI20A",1,0,0,0,0,0
"07015081CF10A",8,3,2,0,1,0
"07015147MM10A",9,4,4,0,1,2
"07015173TC10A",15,3,0,0,0,1
"07015182CF10A",3,1,2,0,0,0
"07015196CF10A",1,1,0,0,0,0
"07015202TC40A",5,3,0,0,0,0
"07015208CF10A",0,0,0,0,0,0
"07015216CF10A",12,2,0,0,0,0
"07015221CF10A",10,6,3,0,0,3
"07015222CF10A",21,9,6,0,0,4
"07015228MM10A",22,10,9,0,1,7
"07015241MM10A",7,4,0,0,0,0
"07015274CF10A",23,4,17,0,1,10
"07015299CF10A",3,1,2,0,1,0
"07015311CF10A",12,3,3,0,0,4
"07015320CF10A",5,1,2,0,1,0
"07015330CF10A",8,3,4,0,0,2
"07015367CF10B",5,0,0,0,0,0
"07015368CF10A",5,0,0,0,0,0
"07015372CF10A",15,2,1,0,0,1
"07015389CF10A",38,12,12,0,6,3
"07015446CF10A",6,3,3,0,1,2
"07015451CF10A",0,0,0,0,0,0
"07015471CF10A",1,1,0,0,0,0
"07015481CF10A",2,2,0,0,0,0
"07015535CF10A",10,3,1,0,0,0
"07015567CF10A",7,5,2,0,0,0
"07015578CF10A",25,9,3,1,0,2
"07015617TC30A",5,0,4,0,0,4
"07015626TC30A",6,4,2,1,0,2
"07015639MO10A",41,14,8,1,0,9
"07015711TC10A",8,5,0,0,0,0
"07015715CF10A",6,2,1,0,0,2
"07015725TC10A",16,11,1,0,0,2
"07015731TC10A",4,2,1,0,0,1
"07015732CF10A",33,14,13,0,3,8
"07015738CF10A",17,7,0,0,0,0
"07015744MM10A",0,0,0,0,0,0
"07015807CF10A",27,18,0,0,0,0
"07015808TC20A",16,4,9,0,2,6
"07015817CF10A",19,8,6,0,0,2
"07015828CF10A",34,13,4,0,1,2
"07015839CF10A",19,6,12,0,3,4
"07015841CF10A",10,3,5,0,1,5
"07015843CF10A",18,7,9,0,0,10
"07015893CF10A",0,0,0,0,0,0
"07015912MO10A",45,18,22,0,1,33
"07015920MO10A",2,0,2,0,1,0
"07015962CF10A",0,0,0,0,0,0
"07015979CF10A",20,6,10,0,1,7
"07015991MM10A",23,5,5,0,1,4
"07015995CF10A",10,3,3,0,1,0
"07016007MO10A",18,7,6,0,0,2
"07016030MM10A",0,0,0,0,0,0
"07016046CF10A",4,1,0,0,0,0
"07016048CF10A",28,7,14,0,6,0
"07016054CF10A",9,4,2,0,1,1
"07016058CF10A",10,6,4,0,0,3
"07016065CF10A",21,4,16,0,4,4
"07016096CF10A",7,1,4,0,0,1
"07016113CF10A",11,9,2,0,0,4
"07016138MM10A",2,1,1,0,0,0
"07016150MM10A",8,0,3,0,1,0
"07016153CF10A",26,7,12,0,5,0
"07016165CF10A",7,3,3,0,1,0
"07016190CF10A",9,4,5,0,0,6
"07016191MM10A",5,3,1,0,0,1
"07016217CF10A",2,1,0,0,0,1
"07016234CF10A",28,7,15,0,2,5
"07016246CF10A",5,2,0,0,0,0
"07016276CF10A",1,1,0,0,0,1
"07016287CF10A",0,0,0,0,0,0
"07016305MM10A",0,0,0,0,0,0
"07016345TC10A",3,0,0,0,0,0
"07016350CF10A",16,6,6,0,1,6
"07016356CF10B",34,13,4,0,1,2
"07016408MM10A",7,2,5,0,5,1
"07016412CF10A",6,1,2,0,0,2
"07016418MM10A",10,4,6,1,1,3
"07016425MM10A",6,3,0,0,0,0
"07016448CF10A",35,16,5,0,1,2
"07016455MM10A",4,1,3,0,0,0
"07016456CF10A",1,1,0,0,0,0
"07016491CF10A",1,0,0,0,0,0
"07016505CF10A",9,2,6,0,0,4
"07016510MM10A",17,7,9,0,3,8
"07016548MO10A",4,2,2,0,0,1
"07016554MM10A",13,7,0,0,0,2
"07016555CF10A",10,3,2,0,0,1
"07016569CF10A",4,3,0,0,0,1
"07016583MM10A",12,4,7,0,3,1
"07016585CF10A",12,5,5,0,3,1
"07016626MO10A",46,19,22,0,1,33
"07016629CF10A",1,1,0,0,0,0
"07016705MM10A",15,9,0,0,0,2
"07016730CF10A",0,0,0,0,0,0
"07016741MO10A",24,8,12,0,2,10
"07016769CF10A",28,7,14,0,6,0
"07016802CF10A",23,8,5,0,1,3
"07016816MM10A",2,0,0,0,0,0
"07016837MM10A",34,13,0,0,0,0
"07016891MM10A",21,6,11,0,0,7
"07016892TC10A",36,10,22,0,0,16
"07016918CF10A",2,2,0,0,0,0
"07016945TC10A",2,1,0,0,0,1
"07016954CF10A",12,3,2,0,0,0
"07016955MM10A",9,5,1,0,1,0
"07016982CF10A",9,6,1,0,1,0
"07016983TI20A",2,1,0,0,0,0
"07016985CF10A",12,7,5,0,0,3
"07016989CF10A",43,17,22,1,5,18
"07017017CF10A",9,5,4,0,0,6
"07017022TI20A",1,1,0,0,0,1
"07017029TI20A",1,1,0,0,0,1
"07017042MM10A",0,0,0,0,0,0
"07017047CF10A",5,2,3,0,2,2
"07017052CF10A",5,3,1,0,0,2
"07017076MM10A",3,0,2,0,0,2
"07017078CF10A",3,2,1,0,0,1
"07017101MO10A",22,3,17,0,1,10
"07017103TC10A",31,11,0,0,0,0
"07017106CF10A",0,0,0,0,0,0
"07017108CF10A",3,3,0,0,0,1
"07017120CF10A",3,3,0,0,0,0
"07017124CF10A",3,1,0,0,0,0
"07017132MO10A",20,9,11,0,2,9
"07017137CF10B",3,2,1,0,0,1
"07017149CF10A",3,1,1,0,0,0
"07017226CF10A",0,0,0,0,0,0
"07017237CF10A",10,5,1,0,0,2
"07017250CF10A",0,0,0,0,0,0
"07017256CF10A",3,2,0,0,0,0
"07017273CF10A",7,3,0,0,0,0
"07017286CF10B",3,1,2,0,0,3
"07017286CF10C",23,11,7,0,0,4
"07017289CF10A",3,1,2,0,0,3
"07017291CF10A",23,11,7,0,0,4
"07017299MM10A",4,1,0,0,0,0
"07017319MO10A",21,11,10,0,3,6
"07017323CF10A",12,8,2,0,0,0
"07017323MO10A",20,10,10,0,3,6
"07017324MO10A",22,12,10,0,3,6
"07017328MM10A",2,1,1,0,0,0
"07017332CF10A",1,1,0,0,0,1
"07017335CF10A",9,4,4,0,0,6
"07017340MM10A",19,9,10,0,3,5
"07017372CF10A",0,0,0,0,0,0
"07017394MM10A",15,7,7,0,1,2
"07017425MM10A",2,1,0,0,0,0
"07017441CF10A",8,2,5,0,0,3
"07017449CF10B",29,11,9,1,0,10
"07017458CF10B",10,3,1,0,0,0
"07017459CF10A",10,3,1,0,0,0
"07017461MM10A",7,5,0,0,0,0
"07017470CF10A",2,1,0,0,0,0
"07017480CF10A",22,9,2,0,1,1
"07017487MM10A",20,9,2,0,0,0
"07017508CF10A",29,11,9,1,0,10
"07017509CF10B",9,2,2,0,0,1
"07017510CF10A",9,2,2,0,0,1
"07017514MM10A",11,4,1,0,0,2
"07017550CF10A",2,1,1,0,0,0
"07017578CF10A",23,13,8,0,3,1
"07017603MM10A",5,2,1,0,0,1
"07017604CF10A",8,2,5,0,2,2
"07017608CF10A",1,0,1,0,0,0
"07017611CF10A",5,1,0,0,0,0
"07017613CF10A",6,3,0,0,0,0
"07017616MO10A",0,0,0,0,0,0
"07017663MM10A",22,4,11,0,6,0
"07017671MM10A",1,1,0,0,0,0
"07017680CF10A",40,16,20,0,5,7
"07017719CF10A",8,2,5,0,0,4
"07017726MM10A",14,1,13,0,5,3
"07017730MM10A",6,1,0,0,0,0
"07017732CF10A",2,0,0,0,0,0
"07017741MM10A",11,3,8,0,2,4
"07017743CF10A",7,4,2,0,0,2
"07017744CF10A",26,6,20,0,2,5
"07017748TC10A",35,12,8,0,0,7
"07017777TC10A",17,8,1,0,0,0
"07017780TC10A",2,1,0,0,0,0
"07017796MM10A",6,2,2,0,0,0
"07017798TC10A",11,1,3,0,1,1
"07017822CF10A",0,0,0,0,0,0
"07017840CF10A",0,0,0,0,0,0
"07017849CF10A",0,0,0,0,0,0
"07017858TC10A",0,0,0,0,0,0
"07017883CF10A",15,4,3,0,0,4
"07017885CF10A",9,7,0,0,0,0
"07017899CF10A",19,8,8,0,1,7
"07017944CF10A",2,0,2,0,0,0
"07017992CF10A",21,10,11,0,2,0
"07018036CF10A",5,0,0,0,0,0
"07018041CF10A",32,13,17,0,8,1
"07018053CF10A",0,0,0,0,0,0
"07018063MM10A",0,0,0,0,0,0
"07018066CF10A",0,0,0,0,0,0
"07018071CF10A",6,2,2,0,0,1
"07018090CF10A",0,0,0,0,0,0
"07018109CF10A",14,4,4,0,0,5
"07018114CF10A",0,0,0,0,0,0
"07018122MM10A",0,0,0,0,0,0
"07018130CF10A",19,2,2,0,0,1
"07018136CF10A",0,0,0,0,0,0
"07018147CF10A",11,3,2,0,0,0
"07018155CF10A",11,5,3,0,1,2
"07018215CF10A",41,24,9,0,1,6
"07018218MM10A",13,7,6,0,0,7
"07018261CF10A",0,0,0,0,0,0
"07018267MO10A",5,1,4,0,1,2
"07018272CF10A",22,5,10,0,3,2
"07018280MM10A",26,6,7,0,1,0
"07018305CF10A",6,3,1,0,0,2
"07018311CF10A",0,0,0,0,0,0
"07018381MM10A",0,0,0,0,0,0
"07018412CF10A",0,0,0,0,0,0
"07018420CF10A",6,6,0,0,0,1
"07018426CF10A",0,0,0,0,0,0
"07018454CF10A",1,0,0,0,0,0
"07018472CF10A",1,1,0,0,0,0
"07018486CF10B",17,10,5,0,1,0
"07018488CF10A",17,10,5,0,1,0
"07018521MO10A",5,3,2,0,0,1
"07018524MM10A",4,2,1,0,0,3
"07018527CF10A",13,4,4,0,1,1
"07018546TC10A",21,1,10,0,3,2
"07018555CF10A",10,2,8,0,0,5
"07018559MM10A",27,12,9,0,0,13
"07018601CF10A",0,0,0,0,0,0
"07018619MM10A",8,3,5,0,0,8
"07018633TC30A",12,2,0,0,0,1
"07018678CF10A",20,3,17,0,4,1
"07018680MO10A",22,4,11,0,6,0
"07018713CF10A",32,11,17,0,6,2
"07018804CF10A",16,5,9,0,0,10
"07018805CF10B",32,16,9,0,0,13
"07018806CF10A",32,16,9,0,0,13
"07018807CF10C",0,0,0,0,0,0
"07018809CF10A",0,0,0,0,0,0
"07018825MM10A",6,2,4,0,2,0
"07018828CF10A",45,15,9,1,0,10
"07018833CF10B",25,8,3,0,0,3
"07018834CF10A",25,8,3,0,0,3
"07018854MM10A",7,4,0,0,0,0
"07018856MM10A",18,8,9,0,3,8
"07018871MO10A",14,6,2,0,1,2
"07018894MM10C",6,3,2,0,0,1
"07018907CF10A",43,15,16,0,3,9
"07018940CF10A",43,24,12,0,2,8
"07018964CF10A",16,8,6,0,1,4
"07019008CF10A",1,0,0,0,0,0
"07019037CF10A",0,0,0,0,0,0
"07019067CF10A",12,8,1,0,0,2
"07019094MM10A",2,1,0,0,0,0
"07019147MM10A",10,3,2,0,0,0
"07019166MM10A",14,3,3,0,1,2
"07019169CF10A",3,2,0,0,0,0
"07019188MM10A",0,0,0,0,0,0
"07019197MM10A",4,2,0,0,0,1
"07019212CF10A",8,3,4,0,1,1
"07019228CF10A",11,2,4,0,0,1
"07019229MM10A",20,11,8,0,3,1
"07019270CF10A",27,16,4,0,1,4
"07019271CF10A",5,3,2,0,1,2
"07019290MM10A",3,0,0,0,0,0
"07019360MM10A",9,7,2,0,0,4
"07019364CF10A",4,0,3,0,0,1
"07019394CF10A",0,0,0,0,0,0
"07019418CF10A",14,4,6,0,0,4
"07019419CF10A",12,5,1,0,0,1
"07019432TC30A",6,3,3,0,0,1
"07019439CF10A",23,9,3,0,1,2
"07019440MO10A",53,20,4,0,2,4
"07019472MM10A",14,3,3,0,0,0
"07019505TC10A",11,5,3,0,1,6
"07019518CF10A",2,0,2,0,1,0
"07019518TC10A",1,0,1,0,1,0
"07019523CF10A",4,1,0,0,0,0
"07019536CF10A",1,0,1,0,0,0
"07019557CF10A",3,2,1,0,0,1
"07019571MM10A",10,3,5,0,2,0
"07019573MM10A",38,14,20,0,5,7
"07019593CF10A",5,2,2,0,0,0
"07019623CF10A",1,0,1,0,0,1
"07019639MO10A",7,3,1,0,0,1
"07019642CF10A",6,0,5,0,0,5
"07019654TC10A",1,1,0,0,0,0
"07019667MM10B",8,2,5,0,0,3
"07019695MM10A",1,1,0,0,0,0
"07019716CF10A",4,2,1,0,0,0
"07019729CF10A",0,0,0,0,0,0
"07019729MM10A",6,1,2,0,1,1
"07019735CF10A",7,3,4,0,0,7
"07019739CF10A",12,4,3,0,0,3
"07019743MM10A",0,0,0,0,0,0
"07019759MM10A",4,0,4,0,1,0
"07019760MM10A",11,2,8,0,1,8
"07019764CF10A",1,1,0,0,0,0
"07019770MM10A",13,3,4,0,2,1
"07019807MM10A",38,14,21,0,2,10
"07019816CF10A",16,9,3,0,0,4
"07019817TC20A",0,0,0,0,0,0
"07019881MM10A",3,2,0,0,0,0
"07019891TC10A",50,21,5,0,1,4
"07019904CF10A",18,3,14,0,6,1
"07019940MM10A",3,0,0,0,0,0
"07019941CF10B",18,7,4,0,1,1
"07019943CF10A",33,12,17,0,4,17
"07019959CF10A",2,1,0,0,0,0
"07019960CF10A",3,2,0,0,0,0
"07020004CF10A",18,7,4,0,1,1
"07020009CF10A",22,8,5,0,1,2
"07020015CF10A",19,8,10,0,5,0
"07020027MM10A",3,3,0,0,0,0
"07020044CF10A",11,3,6,0,1,1
"07020053CF10A",14,6,6,0,0,6
"07020071CF10A",2,2,0,0,0,0
"07020078MM10A",0,0,0,0,0,0
"07020123CF10A",10,3,7,0,0,10
"07020141CF10A",4,1,1,0,0,1
"07020154MM10A",0,0,0,0,0,0
"07020190MM10A",0,0,0,0,0,0
"07020207CF10A",3,2,1,0,1,0
"07020229TC20A",0,0,0,0,0,0
"07020240CF10A",3,2,1,0,0,0
"07020244CF10A",17,7,7,0,0,8
"07020251MO10A",10,4,6,0,3,0
"07020289CF10A",4,0,2,0,1,0
"07020291CF10A",45,25,13,0,2,8
"07020302CF10A",0,0,0,0,0,0
"07020304TC20A",2,2,0,0,0,0
"07020325CF10A",2,0,2,0,1,0
"07020337CF10A",2,2,0,0,0,1
"07020342MO10A",19,9,2,0,0,1
"07020354MM10A",1,1,0,0,0,0
"07020391CF10A",46,15,17,0,1,11
"07020420CF10A",17,5,9,0,2,6
"07020424CF10A",14,4,10,0,2,7
"07020425CF10A",24,3,5,0,1,1
"07020441CF10A",20,3,16,0,7,1
